Team Number,Country,State,City,Postal Code,State Code,fips
3007,USA,Minnesota,Oakdale,55128,MN,"m27123,m27163"
3008,USA,Hawaii,Honolulu,96821,HI,h15003
3009,USA,Nevada,Boulder City,89005,NV,n32003
3010,USA,Ohio,Centerburg,43011,OH,"o39041,o39083,o39089,o39117"
3015,USA,New York,Spencerport,14559,NY,n36055
3017,USA,New York,Fresh Meadows,11365,NY,n36081
3018,USA,Minnesota,Saint Peter,56082,MN,"m27079,m27103"
3019,USA,Arizona,Scottsdale,85253,AZ,a04013
3021,USA,California,Escondido,92025,CA,c06073
3023,USA,Minnesota,Elk River,55330,MN,"m27003,m27053,m27141,m27171"
3024,USA,Oregon,Ashland,97520,OR,o41029
3026,USA,Minnesota,Delano,55328,MN,"m27019,m27053,m27171"
3028,USA,Texas,Hidalgo,78557,TX,t48215
3029,USA,Texas,Pharr,78577,TX,t48215
3035,USA,Texas,Corpus Christi,78404,TX,t48355
3036,USA,Minnesota,Deer River,56636,MN,"m27021,m27061"
3037,USA,Texas,Longview,75605,TX,"t48183,t48203,t48459"
3038,USA,Minnesota,North Branch,55056,MN,"m27025,m27059"
3039,USA,Louisiana,Destrehan,70047,LA,l22089
3042,USA,Minnesota,Apple Valley,55124,MN,m27037
3043,USA,Texas,El Paso,79912,TX,t48141
3044,USA,New York,Ballston Spa,12020,NY,n36091
3045,USA,California,San Mateo,94403,CA,c06081
3049,USA,Washington,Bremerton,98337,WA,w53035
3054,USA,Minnesota,Grand Marais,55604,MN,m27031
3055,USA,Minnesota,Austin,55912,MN,"m27047,m27099"
3058,USA,Minnesota,Annandale,55302,MN,m27171
3061,USA,Illinois,Naperville,60563,IL,i17043
3062,USA,Pennsylvania,Natrona Heights,15065,PA,"p42003,p42019"
3067,USA,Illinois,Geneva,60134,IL,i17089
3070,USA,Washington,Seattle,98133,WA,w53033
3072,USA,Virginia,Wytheville,24382,VA,v51197
3081,USA,Minnesota,Bloomington,55420,MN,m27053
3082,USA,Minnesota,Minnetonka,55345,MN,m27053
3090,USA,Minnesota,Winona,55987,MN,m27169
3091,USA,Georgia,Atlanta,30312,GA,g13121
3096,USA,Michigan,Detroit,48224,MI,m26163
3098,USA,Michigan,Waterford,48329,MI,m26125
3100,USA,Minnesota,Mendota Heights,55118,MN,"m27037,m27123"
3102,USA,Minnesota,Nevis,56467,MN,m27057
3103,USA,Texas,Houston,77024,TX,t48201
3110,USA,Illinois,Chicago,60660,IL,i17031
3122,USA,Minnesota,New Ulm,56073,MN,"m27013,m27015,m27103"
3128,USA,California,San Diego,92130,CA,c06073
3130,USA,Minnesota,Woodbury,55129,MN,m27163
3131,USA,Oregon,Gladstone,97027,OR,o41005
3133,USA,Arizona,Scottsdale,85257,AZ,a04013
3134,USA,Minnesota,Cass Lake,56633,MN,"m27007,m27021,m27057"
3136,USA,Virginia,Ashland,23005,VA,v51085
3137,USA,New York,Bohemia,11716,NY,n36103
3138,USA,Ohio,Dayton,45414,OH,o39113
3139,USA,Alabama,Oxford,36203,AL,"a01015,a01121"
3140,USA,Tennessee,Knoxville,37934,TN,t47093
3142,USA,New Jersey,Newton,07860,NJ,"n34037,n34041"
3145,USA,Idaho,Coeur D Alene,83814,ID,i16055
3146,USA,Connecticut,Granby,06035,CT,c09003
3147,USA,Indiana,Munster,46321,IN,i18089
3151,USA,New Jersey,Sewell,08080,NJ,"n34007,n34015"
3152,USA,Oklahoma,Idabel,74745,OK,o40089
3157,USA,New York,Rochester,14622,NY,n36055
3160,USA,Oklahoma,Grove,74344,OK,"o40041,o40115"
3163,USA,Oklahoma,Henryetta,74437,OK,"o40091,o40111"
3164,USA,Florida,Tampa,33614,FL,f12057
3171,USA,New York,Westhampton Beach,11978,NY,n36103
3172,USA,Kansas,Salina,67401,KS,"k20143,k20169"
3173,USA,New York,Rochester,14618,NY,n36055
3175,USA,Michigan,Grosse Pointe Woods,48236,MI,"m26099,m26163"
3176,USA,Indiana,Brownsburg,46112,IN,"i18011,i18063"
3179,USA,Oklahoma,Adair,74330,OK,"o40035,o40097"
3180,USA,Indiana,Trafalgar,46181,IN,"i18013,i18081"
3181,USA,New York,Pittsford,14534,NY,"n36055,n36069"
3182,USA,Connecticut,West Hartford,06107,CT,c09003
3184,USA,Minnesota,Burnsville,55337,MN,"m27037,m27139"
3187,USA,Arizona,Phoenix,85018,AZ,a04013
3189,USA,California,Placerville,95667,CA,c06017
3192,USA,Oregon,Portland,97224,OR,o41067
3193,USA,Ohio,Austintown,44515,OH,o39099
3196,USA,North Carolina,Mooresville,28115,NC,"n37097,n37159"
3197,USA,Wisconsin,Cedarburg,53012,WI,"w55089,w55131"
3200,USA,Colorado,Centennial,80015,CO,c08005
3201,USA,Ohio,Hamilton,45013,OH,"o39017,o39061"
3202,USA,Minnesota,St. Paul,55106,MN,m27123
3204,USA,New York,Jamaica Estates,11432,NY,n36081
3205,USA,Massachusetts,Concord,01742,MA,m25017
3206,USA,Minnesota,Woodbury ,55125,MN,"m27123,m27163"
3212,USA,Minnesota,Granite Falls,56241,MN,"m27023,m27129,m27173"
3215,USA,North Carolina,Greensboro,27408,NC,n37081
3216,USA,Montana,Missoula,59801,MT,m30063
3218,USA,Washington,Bonney Lake,98391,WA,w53053
3219,USA,Washington,Auburn,98002,WA,w53033
3220,USA,Washington,Spangle,99031,WA,w53063
3223,USA,Washington,Silverdale,98383,WA,w53035
3225,USA,Utah,West Valley City,84120,UT,u49035
3229,USA,North Carolina,Holly Springs,27540,NC,"n37037,n37085,n37183"
3230,USA,Utah,Salt Lake City,84101,UT,u49035
3234,USA,Michigan,Lowell,49331,MI,"m26067,m26081"
3236,USA,Massachusetts,Franklin,02038,MA,m25021
3237,USA,Washington,Spanaway,98387,WA,w53053
3238,USA,Washington,Anacortes,98221,WA,"w53055,w53057"
3239,USA,Utah,Layton,84041,UT,u49011
3240,USA,Texas,San Antonio,78227,TX,t48029
3242,USA,Florida,Ocala,34480,FL,f12083
3243,USA,Utah,Salt Lake City,84121,UT,u49035
3244,USA,Minnesota,Saint Cloud,56303,MN,"m27009,m27145"
3245,USA,Utah,Sandy,84093,UT,u49035
3247,USA,Oklahoma,Shawnee,74801,OK,o40125
3250,USA,California,Sacramento,95831,CA,c06067
3255,USA,California,Escondido,92025,CA,c06073
3256,USA,California,San Jose,95111,CA,c06085
3257,USA,California,Roseville,95661,CA,"c06061,c06067"
3258,USA,Virginia,Martinsville,24112,VA,"v51067,v51089,v51690"
3260,USA,Pennsylvania,Pittsburgh,15212,PA,p42003
3266,USA,Ohio,Eaton,45320,OH,o39135
3267,USA,Minnesota,Silver Bay,55614,MN,m27075
3268,USA,Washington,Kenmore,98028,WA,"w53033,w53061"
3274,USA,Virginia,Harrisonburg,22801,VA,"v51165,v51660"
3275,USA,Minnesota,Cass Lake,56633,MN,"m27007,m27021,m27057"
3276,USA,Minnesota,New London,56273,MN,m27067
3277,USA,Minnesota,Thief River Falls,56701,MN,"m27089,m27113"
3278,USA,Minnesota,Detroit Lakes,56501,MN,"m27005,m27111"
3282,USA,Texas,Dallas,75243,TX,t48113
3284,USA,Missouri,Camdenton,65020,MO,"m29029,m29105"
3288,USA,Wyoming,Big Piney,83113,WY,w56035
3289,USA,Utah,Draper,84020,UT,"u49035,u49049"
3291,USA,Minnesota,Brooklyn Park,55443,MN,m27053
3292,USA,Minnesota,Benson,56215,MN,"m27023,m27121,m27151"
3293,USA,Minnesota,Fergus Falls,56537,MN,"m27051,m27111"
3294,USA,Minnesota,Pine River,56474,MN,"m27021,m27035"
3295,USA,California,Mentone,92359,CA,c06071
3297,USA,Minnesota,Perham,56573,MN,m27111
3298,USA,Minnesota,Pipestone,56164,MN,"m27081,m27117,m27133"
3299,USA,Minnesota,Chaska,55318,MN,m27019
3300,USA,Minnesota,Ortonville,56278,MN,"m27011,m27073"
3302,USA,Michigan,Clawson,48017,MI,m26125
3303,USA,California,Fresno,93711,CA,c06019
3309,USA,California,Anaheim,92801,CA,c06059
3310,USA,Texas,Heath,75032,TX,"t48257,t48397"
3313,USA,Minnesota,Alexandria,56308,MN,"m27041,m27121"
3314,USA,New Jersey,Clifton,07013,NJ,n34031
3319,USA,Alabama,Huntsville,35802,AL,a01089
3322,USA,Michigan,Ann Arbor,48103,MI,m26161
3323,USA,New Hampshire,Litchfield,03052,NH,n33011
3324,USA,Ohio,Columbus,43210,OH,o39049
3328,USA,California,North Hollywood,91601,CA,c06037
3329,USA,Georgia,Kingsland,31548,GA,g13039
3330,USA,Missouri,Saint Charles,63301,MO,m29183
3335,USA,Texas,Cypress,77433,TX,t48201
3336,USA,North Carolina,Swansboro,28584,NC,"n37031,n37133"
3337,USA,Louisiana,Baton Rouge,70817,LA,l22033
3340,USA,New Jersey,Union City,07087,NJ,n34017
3341,USA,California,San Diego,92129,CA,c06073
3344,USA,Georgia,Fayetteville,30215,GA,"g13063,g13113"
3345,USA,Texas,San Antonio,78212,TX,t48029
3352,USA,Illinois,Belvidere,61008,IL,"i17007,i17201"
3355,USA,Texas,Arlington,76011,TX,t48439
3357,USA,Michigan,Grand Rapids,49546,MI,m26081
3359,USA,Virginia,Portsmouth,23703,VA,"v51550,v51740"
3361,USA,Virginia,Fishersville,22939,VA,v51015
3366,USA,Texas,Roscoe,79545,TX,"t48151,t48335,t48353"
3370,USA,Texas,Irving,75038,TX,t48113
3373,USA,Virginia,Warrenton,20186,VA,"v51047,v51061"
3374,USA,Wyoming,Jackson,83001,WY,w56039
3381,USA,Wisconsin,Valders,54245,WI,w55071
3389,USA,Maryland,Salisbury,21804,MD,"m24045,m24047"
3393,USA,Washington,Puyallup ,98371,WA,w53053
3397,USA,Missouri,Saint Louis,63130,MO,"m29189,m29510"
3405,USA,Utah,Salem,84653,UT,u49049
3407,USA,Minnesota,Arden Hills,55112,MN,"m27003,m27123"
3408,USA,California,Los Angeles,90006,CA,c06037
3410,USA,Florida,Miami,33173,FL,f12086
3414,USA,Michigan,Farmington,48336,MI,m26125
3418,USA,Wisconsin,Sheboygan Falls,53085,WI,w55117
3419,USA,New York,New York,10128,NY,n36061
3451,USA,Maine,Sanford,04073,ME,m23031
3452,USA,Michigan,Berrien Springs,49103,MI,m26021
3454,USA,Minnesota,Saint Paul,55115,MN,m27163
3455,USA,Virginia,Alexandria,22312,VA,"v51059,v51510"
3457,USA,Oklahoma,Lawton,73501,OK,o40031
3458,USA,Michigan,Holland,49423,MI,"m26005,m26139"
3459,USA,North Carolina,Cary,27518,NC,n37183
3461,USA,Connecticut,Bristol,06010,CT,"c09003,c09005"
3464,USA,Connecticut,Simsbury,06070,CT,c09003
3465,USA,Oklahoma,Mustang,73064,OK,o40017
3467,USA,New Hampshire,Windham,03087,NH,n33015
3468,USA,Louisiana,West Monroe,71291,LA,l22073
3473,USA,California,Diamond Bar,91765,CA,c06037
3476,USA,California,Irvine,92618,CA,c06059
3481,USA,Texas,San Antonio,78249,TX,t48029
3482,USA,California,Campbell,95008,CA,c06085
3484,USA,Ohio,Marysville,43040,OH,"o39041,o39159"
3487,USA,Indiana,Plainfield,46168,IN,i18063
3488,USA,Illinois,Orland Park,60462,IL,i17031
3489,USA,South Carolina,North Charleston,29418,SC,"s45019,s45035"
3490,USA,South Carolina,Summerville,29486,SC,s45015
3491,USA,California,Holtville,92250,CA,c06025
3492,USA,West Virginia,Winfield,25213,WV,"w54039,w54079"
3494,USA,Indiana,Bloomington,47401,IN,"i18013,i18105"
3495,USA,California,Fresno,93706,CA,c06019
3501,USA,California,Sunnyvale,94087,CA,c06085
3504,USA,Pennsylvania,Pittsburgh,15213,PA,p42003
3506,USA,North Carolina,Charlotte,28208,NC,n37119
3507,USA,Oklahoma,Tulsa,74133,OK,o40143
3512,USA,California,Orcutt,93455,CA,c06083
3515,USA,New Jersey,Iselin,08830,NJ,n34023
3525,USA,Connecticut,Waterbury,06708,CT,"c09005,c09009"
3534,USA,Michigan,Davison,48423,MI,"m26049,m26087"
3535,USA,Michigan,Lapeer County,48412,MI,m26087
3536,USA,Michigan,Hartland,48353,MI,m26093
3537,USA,Michigan,Indian River,49749,MI,m26031
3538,USA,Michigan,Auburn Hills,48326,MI,m26125
3539,USA,Michigan,Romeo,48065,MI,m26099
3542,USA,Michigan,Temperance,48182,MI,m26115
3545,USA,Texas,Jbsa Lackland,78236,TX,t48029
3546,USA,Michigan,Grand Haven,49417,MI,m26139
3547,USA,Michigan,Monroe,48161,MI,m26115
3555,USA,Connecticut,Storrs Mansfield,06268,CT,c09013
3556,USA,Florida,Lake City,32025,FL,f12023
3559,USA,Indiana,Jasper,47546,IN,i18037
3561,USA,Texas,San Antonio,78253,TX,"t48029,t48325"
3562,USA,Idaho,Pocatello,83201,ID,i16005
3566,USA,Massachusetts,Southborough,01772,MA,m25027
3568,USA,Michigan,Linden,48451,MI,"m26049,m26093"
3570,USA,Michigan,Alma,48801,MI,"m26057,m26073"
3572,USA,Michigan,Norton Shores,49441,MI,m26121
3574,USA,Washington,Seattle,98148,WA,w53033
3577,USA,Arizona,Scottsdale,85260,AZ,a04013
3581,USA,Georgia,Lagrange,30240,GA,"g13149,g13285"
3588,USA,Washington,Renton,98058,WA,w53033
3591,USA,Ohio,Westerville,43081,OH,"o39041,o39049"
3593,USA,Oklahoma,Tulsa,74136,OK,o40143
3596,USA,Wisconsin,South Milwaukee,53172,WI,w55079
3597,USA,Maine,Kittery,03904,ME,m23031
3598,USA,California,Sacramento,95831,CA,c06067
3602,USA,Michigan,Escanaba,49829,MI,m26041
3603,USA,Michigan,Reed City ,49677,MI,"m26085,m26123,m26133"
3604,USA,Michigan,Brownstown,48134,MI,"m26115,m26163"
3606,USA,Louisiana,Baton Rouge,70806,LA,l22033
3609,USA,Maine,Portland,04101,ME,m23005
3610,USA,Minnesota,Minneapolis,55401,MN,m27053
3612,USA,Arkansas,Springdale,72764,AR,"a05007,a05143"
3616,USA,Louisiana,Lafayette,70508,LA,l22055
3617,USA,Michigan,Marquette,49855,MI,m26103
3618,USA,Michigan,Petoskey,49770,MI,"m26029,m26031,m26047"
3619,USA,Michigan,Detroit,48207,MI,m26163
3620,USA,Michigan,Saint Joseph,49085,MI,m26021
3623,USA,Massachusetts,Leominster,01453,MA,m25027
3624,USA,New York,Huntington Station,11746,NY,n36103
3627,USA,Florida,Sarasota,34233,FL,f12115
3630,USA,Minnesota,Minneapolis,55422,MN,m27053
3632,USA,Michigan,Detroit,48201,MI,m26163
3633,USA,Minnesota,Albert Lea,56007,MN,m27047
3634,USA,Connecticut,Bridgeport,06610,CT,c09001
3635,USA,Georgia,Warner Robins,31088,GA,g13153
3636,USA,Oregon,Portland,97212,OR,o41051
3637,USA,New Jersey,Flemington,08822,NJ,"n34019,n34035"
3641,USA,Michigan,South Lyon,48178,MI,"m26093,m26125,m26161"
3647,USA,California,San Diego,92130,CA,c06073
3648,USA,Colorado,Denver,80237,CO,"c08005,c08031"
3650,USA,Maryland,La Plata,20646,MD,m24017
3651,USA,South Carolina,Travelers Rest,29690,SC,s45045
3653,USA,Florida,Hollywood,33029,FL,f12011
3654,USA,Connecticut,Middletown,06457,CT,c09007
3655,USA,Michigan,Mason,48854,MI,m26065
3656,USA,Michigan,Dexter,48130,MI,m26161
3658,USA,Michigan,Battle Creek,49014,MI,"m26025,m26045"
3661,USA,North Carolina,Wadesboro,28170,NC,n37007
3663,USA,Washington,Bothell,98011,WA,"w53033,w53061"
3667,USA,Michigan,Port Huron,48060,MI,m26147
3668,USA,Michigan,Whitmore Lake,48189,MI,"m26093,m26161"
3669,USA,California,Ripon,95366,CA,c06077
3673,USA,Oregon,Seaside,97138,OR,o41007
3674,USA,Washington,Battle Ground,98604,WA,w53011
3676,USA,Texas,Arlington,76016,TX,t48439
3679,USA,Texas,San Marcos,78666,TX,"t48055,t48091,t48187,t48209"
3680,USA,North Carolina,Statesville,28677,NC,n37097
3681,USA,Washington,Seattle,98125,WA,w53033
3684,USA,Washington,Seattle,98108,WA,w53033
3688,USA,Michigan,Suttons Bay,49682,MI,m26089
3691,USA,Minnesota,Northfield,55057,MN,"m27037,m27049,m27131"
3692,USA,Wisconsin,Janesville,53548,WI,w55105
3693,USA,Washington,Spokane,99207,WA,w53063
3695,USA,Illinois,Yorkville,60560,IL,i17093
3704,USA,California,National City,91950,CA,c06073
3707,USA,Michigan,Brighton,48116,MI,m26093
3711,USA,Washington,Trout Lake,98650,WA,w53039
3712,USA,Oregon,Union,97883,OR,"o41001,o41061"
3714,USA,Maryland,Springdale,20774,MD,m24033
3719,USA,Connecticut,New London ,06320,CT,c09011
3721,USA,Hawaii,Pearl CIty,96782,HI,h15003
3723,USA,Minnesota,Spring Valley,55975,MN,"m27045,m27099"
3728,USA,Texas,Houston,77099,TX,"t48157,t48201"
3729,USA,Colorado,Aurora,80016,CO,"c08005,c08035"
3734,USA,Illinois,Lake Forest,60045,IL,i17097
3735,USA,Texas,Spring,77388,TX,t48201
3737,USA,North Carolina,Goldsboro,27533,NC,n37191
3740,USA,Minnesota,Sauk Rapids,56379,MN,"m27009,m27141"
3743,USA,Texas,Salado,76571,TX,"t48027,t48491"
3745,USA,Minnesota,Saint Paul,55106,MN,m27123
3748,USA,Maryland,Ellicott City,21042,MD,m24027
3749,USA,California,San Diego,92127,CA,c06073
3750,USA,Minnesota,Badger,56714,MN,m27135
3751,USA,Minnesota,Red Wing,55066,MN,m27049
3753,USA,Louisiana,Baton Rouge,70816,LA,l22033
3754,USA,Minnesota,Bemidji,56601,MN,"m27007,m27021,m27057"
3755,USA,Minnesota,Litchfield,55355,MN,"m27085,m27093"
3759,USA,California,INGLEWOOD,90301,CA,c06037
3760,USA,New York,Bronx,10467,NY,n36005
3767,USA,Michigan,Traverse City,49685,MI,m26055
3770,USA,Michigan,Midland,48640,MI,m26111
3773,USA,Michigan,Tecumseh,49286,MI,m26091
3777,USA,Ohio,Lima,45801,OH,"o39003,o39011"
3786,USA,Washington,Kent,98031,WA,w53033
3792,USA,Missouri,Columbia,65201,MO,"m29019,m29027"
3793,USA,Maryland,Frederick,21703,MD,m24021
3796,USA,North Carolina,Windsor,27983,NC,n37015
3799,USA,New York,Elmira,14904,NY,n36015
3800,USA,Hawaii,Kailua,96734,HI,h15003
3802,USA,Texas,Carrollton,75007,TX,"t48085,t48113,t48121"
3807,USA,Colorado,Aurora,80012,CO,"c08005,c08031"
3812,USA,Washington,Longview,98632,WA,"w53015,w53069"
3814,USA,Kentucky,Florence,41091,KY,k21015
3815,USA,Georgia,Cumming,30028,GA,"g13057,g13085,g13117"
3821,USA,Kentucky,Belfry,41514,KY,"k21159,k21195"
3822,USA,North Carolina,Siler City,27344,NC,"n37001,n37037,n37151"
3824,USA,Tennessee,Knoxville,37932,TN,t47093
3826,USA,Washington,Sequim,98382,WA,"w53009,w53031"
3834,USA,Texas,Port Lavaca,77979,TX,"t48057,t48239,t48469"
3838,USA,New York,Rochester,14605,NY,n36055
3839,USA,Minnesota,Wadena,56482,MN,"m27111,m27153,m27159"
3843,USA,Kentucky,Murray,42071,KY,"k21035,k21083"
3844,USA,Kentucky,Corbin,40701,KY,"k21121,k21125,k21235"
3847,USA,Texas,Houston,77036,TX,t48201
3848,USA,Minnesota,Kenyon,55946,MN,"m27039,m27049,m27131,m27147"
3853,USA,Arizona,Phoenix,85044,AZ,a04013
3859,USA,California,Elk Grove,95757,CA,c06067
3863,USA,California,Newbury Park,91320,CA,c06111
3865,USA,Indiana,South Bend,46613,IN,i18141
3871,USA,Minnesota,Worthington,56187,MN,"m27063,m27105"
3875,USA,Michigan,Kentwood,49508,MI,m26081
3876,USA,Washington,Mabton,98935,WA,"w53039,w53077"
3878,USA,Hawaii,Kealakekua ,96750,HI,h15001
3880,USA,Hawaii,Kailua Kona,96740,HI,h15001
3881,USA,Hawaii,Kailua Kona,96740,HI,h15001
3882,USA,Hawaii,Lahaina,96761,HI,h15009
3883,USA,Minnesota,Cottage Grove,55016,MN,m27163
3889,USA,Arizona,Yuma,85365,AZ,a04027
3925,USA,California,Ventura,93001,CA,c06111
3926,USA,Minnesota,Saint Paul,55109,MN,"m27037,m27123,m27163"
3928,USA,Iowa,Ames,50011,IA,i19169
3929,USA,Pennsylvania,Philadelphia,19130,PA,p42101
3930,USA,Maine,Jay,04239,ME,"m23001,m23007,m23017"
3931,USA,Oklahoma,Chickasha,73018,OK,o40051
3932,USA,Florida,Boca Raton,33434,FL,f12099
3936,USA,Indiana,Michigan City,46360,IN,"i18091,i18127"
3937,USA,Arkansas,Searcy,72143,AR,"a05023,a05145"
3939,USA,Virginia,Buchanan,24066,VA,"v51023,v51163"
3940,USA,Indiana,Kokomo,46901,IN,"i18017,i18067,i18103"
3941,USA,Maryland,Aberdeen Proving Ground,21005,MD,m24025
3944,USA,Arizona,Tempe,85282,AZ,a04013
3946,USA,Louisiana,Slidell,70458,LA,l22103
3947,USA,Indiana,Knightstown,46148,IN,"i18059,i18065,i18139"
3950,USA,New York,Glen Head,11545,NY,n36059
3951,USA,New York,Honeoye,14466,NY,"n36051,n36069"
3952,USA,California,Fullerton,92831,CA,c06059
3953,USA,California,Eastvale,92880,CA,"c06065,c06071"
3954,USA,Pennsylvania,Emlenton,16373,PA,"p42019,p42031,p42121"
3957,USA,Pennsylvania,New Bethlehem,16242,PA,"p42005,p42031"
3958,USA,Massachusetts,Boston,02125,MA,m25025
3959,USA,Alabama,Somerville,35670,AL,"a01043,a01103"
3965,USA,California,Santee,92071,CA,c06073
3966,USA,Tennessee,Knoxville,37902,TN,t47093
3970,USA,California,Fresno,93726,CA,c06019
3974,USA,Pennsylvania,Wyncote,19095,PA,"p42091,p42101"
3976,USA,South Carolina,Hopkins,29061,SC,s45079
3984,USA,Tennessee,Johnson City,37604,TN,"t47019,t47179"
3991,USA,Louisiana,Baton Rouge,70816,LA,l22033
3993,USA,California,Newhall,91321,CA,c06037
3997,USA,Texas,San Antonio,78278,TX,t48029
3998,USA,Georgia,Statesboro,30458,GA,g13031
4003,USA,Michigan,Allendale,49401,MI,m26139
4004,USA,Michigan,Muskegon,49442,MI,m26121
4005,USA,Oklahoma,Fort Gibson,74434,OK,"o40021,o40101,o40145"
4006,USA,New York,Central Islip,11722,NY,n36103
4008,USA,Indiana,Petersburg,47567,IN,i18125
4009,USA,Minnesota,Duluth,55807,MN,m27137
4011,USA,Wisconsin,La Crosse,54601,WI,w55063
4012,USA,New York,Staten Island,10312,NY,n36085
4013,USA,Florida,Orlando,32804,FL,f12095
4014,USA,California,San Marcos,92078,CA,c06073
4019,USA,California,Studio City,91604,CA,c06037
4020,USA,Tennessee,Kingsport,37664,TN,t47163
4021,USA,Wisconsin,Onalaska,54650-3142,WI,w55063
4024,USA,Florida,Winter Park,32792,FL,"f12095,f12117"
4026,USA,Georgia,Decatur,30030,GA,g13089
4027,USA,Pennsylvania,State College,16803,PA,p42027
4028,USA,Ohio,Cincinnati,45249,OH,"o39017,o39061,o39165"
4034,USA,New Hampshire,Pelham,03076,NH,n33011
4035,USA,New Jersey,Orange,07050,NJ,n34013
4041,USA,Maine,Gardiner,04345,ME,"m23011,m23023"
4043,USA,Oregon,McMinnville,97128,OR,o41071
4048,USA,Massachusetts,Westborough,01581,MA,m25027
4049,USA,Pennsylvania,Saxonburg,16056,PA,p42019
4050,USA,Pennsylvania,Chambersburg,17202,PA,p42055
4051,USA,Oregon,Portland,97267,OR,o41005
4054,USA,Wisconsin,La Crosse,54601,WI,w55063
4055,USA,Connecticut,Winchester,06098,CT,c09005
4056,USA,California,Colton,92324,CA,"c06065,c06071"
4057,USA,Oregon,Klamath Falls,97601,OR,o41035
4060,USA,Washington,Chehalis,98532,WA,w53041
4061,USA,Washington,Pullman,99163,WA,w53075
4063,USA,Texas,Del Rio,78840,TX,"t48137,t48465"
4064,USA,Florida,Ocala,34470,FL,f12083
4065,USA,Florida,Minneola,34715,FL,f12069
4068,USA,Colorado,Monument,80132,CO,c08041
4073,USA,South Carolina,Myrtle Beach,29579,SC,s45051
4074,USA,South Carolina,Murrells Inlet,29576,SC,"s45043,s45051"
4075,USA,South Carolina,Conway,29526,SC,s45051
4079,USA,California,Cypress,90630,CA,"c06037,c06059"
4080,USA,Georgia,Tucker,30084,GA,"g13089,g13135"
4083,USA,South Carolina,Dorchester,29437,SC,s45035
4085,USA,Ohio,Reynoldsburg,43068,OH,"o39045,o39049,o39089"
4087,USA,Louisiana,New Orleans,70122,LA,l22071
4089,USA,Washington,Duvall,98019,WA,"w53033,w53061"
4093,USA,New York,Orleans County,14411,NY,n36073
4096,USA,Illinois,Champaign,61822,IL,i17019
4097,USA,Massachusetts,Northampton,01060,MA,m25015
4099,USA,Maryland,Poolesville,20837,MD,m24031
4103,USA,Indiana,Avon,46123,IN,i18063
4104,USA,Washington,Cheney,99004,WA,"w53063,w53075"
4107,USA,Mississippi,Gulfport,39503,MS,m28047
4110,USA,Oregon,Brookings,97415,OR,o41015
4111,USA,Arizona,Mesa,85212,AZ,"a04013,a04021"
4112,USA,Georgia,Cumming ,30041,GA,g13117
4114,USA,California,Hemet,92543,CA,c06065
4118,USA,Florida,Gainesville,32601,FL,f12001
4119,USA,Ohio,Avon,44011,OH,o39093
4121,USA,Ohio,North Canton,44720,OH,"o39151,o39153"
4122,USA,New York,Ossining,10562,NY,n36119
4123,USA,California,Bellflower,90706,CA,c06037
4125,USA,Oregon,Umatilla,97882,OR,"o41049,o41059"
4127,USA,Oregon,Vernonia,97064,OR,"o41009,o41067"
4130,USA,Michigan,Richmond,48062,MI,m26099
4131,USA,Washington,Renton,98059,WA,w53033
4135,USA,California,Modesto,95355,CA,c06099
4139,USA,California,San Diego,92131,CA,c06073
4141,USA,California,Santa Ana,92707,CA,c06059
4143,USA,Illinois,Metamora,61548,IL,"i17179,i17203"
4145,USA,Ohio,Columbus,43235,OH,"o39041,o39049"
4146,USA,Arizona,Scottsdale,85250,AZ,a04013
4150,USA,Pennsylvania,Murrysville,15668,PA,p42129
4151,USA,Massachusetts,Weymouth,02190,MA,m25021
4153,USA,New Mexico,Los Alamos,87544,NM,"n35028,n35043"
4156,USA,Illinois,Springfield,62704,IL,i17167
4159,USA,California,San Francisco,94132,CA,c06075
4160,USA,California,San Diego,92109,CA,c06073
4161,USA,California,Yucaipa,92399,CA,"c06065,c06071"
4166,USA,Minnesota,Mora,55051,MN,"m27065,m27115"
4169,USA,Massachusetts,Sudbury,01776,MA,m25017
4171,USA,California,Seaside,93955,CA,c06053
4173,USA,Washington,Mount Vernon,98273,WA,w53057
4174,USA,Minnesota,Hector,55342,MN,"m27093,m27129"
4175,USA,Idaho,Driggs,83422,ID,"i16065,i16081"
4176,USA,Massachusetts,North Easton,02356,MA,"m25005,m25021"
4179,USA,Florida,Cantonment,32533,FL,f12033
4180,USA,Washington,Seattle,98115,WA,w53033
4181,USA,Minnesota,Blackduck,56630,MN,"m27007,m27061"
4182,USA,Minnesota,Minneota,56264,MN,"m27081,m27083,m27173"
4183,USA,Arizona,Tucson,85716,AZ,a04019
4186,USA,California,Alameda,94501,CA,c06001
4187,USA,Illinois,Mount Vernon,62864,IL,i17081
4188,USA,Georgia,Columbus,31906,GA,g13215
4189,USA,Georgia,Jefferson,30549,GA,g13157
4192,USA,Texas,Flower Mound,75022,TX,"t48121,t48439"
4193,USA,Georgia,Austell,30106,GA,"g13067,g13097"
4195,USA,Georgia,Rome,30161,GA,"g13015,g13115"
4198,USA,Minnesota,Waconia,55387,MN,"m27019,m27053"
4201,USA,California,El Segundo,90245,CA,c06037
4203,USA,New York,Oneonta,13820,NY,"n36025,n36077"
4205,USA,Washington,Sedro Woolley,98284,WA,"w53057,w53073"
4206,USA,Texas,Fort Worth,76103,TX,t48439
4207,USA,Minnesota,Victoria,55386,MN,"m27019,m27053"
