Team Number,Country,State,City,Postal Code,State Code,fips
7514,USA,Georgia,Atlanta,30312,GA,c13121
7515,USA,West Virginia,Parkersburg,26101,WV,c54107
7516,USA,Kentucky,Louisville,40203,KY,c21111
7518,USA,Texas,Houston,77057,TX,c48201
7519,USA,Florida,Clewiston,33440,FL,"c12051,c12099"
7521,USA,Texas,Laredo,78045,TX,c48479
7525,USA,Tennessee,Nashville,37207,TN,c47037
7528,USA,California,Morgan Hill,95037,CA,c06085
7530,USA,Minnesota,Watertown,55388,MN,"c27019,c27053,c27171"
7531,USA,Iowa,Dubuque,52002,IA,c19061
7533,USA,Texas,El Paso,79905,TX,c48141
7534,USA,Texas,Fort Worth,76133,TX,c48439
7535,USA,Texas,Arlington,76011,TX,c48439
7537,USA,Colorado,Henderson,80640,CO,c08001
7538,USA,Georgia,Lawrenceville,30043,GA,c13135
7540,USA,New Mexico,Sandia Park,87047,NM,"c35001,c35043,c35049"
7541,USA,Minnesota,Mapleton,56065,MN,"c27013,c27043,c27161"
7547,USA,Arizona,Glendale,85302,AZ,c04013
7548,USA,Hawaii,Kailua,96734,HI,c15003
7553,USA,Michigan,Wixom,48393,MI,c26125
7560,USA,Illinois,Chicago,60616,IL,c17031
7562,USA,Louisiana,Natchitoches,71457,LA,"c22069,c22127"
7568,USA,Arkansas,Marianna,72360,AR,"c05077,c05123"
7573,USA,Texas,Muleshoe,79347,TX,"c48017,c48069,c48279,c48369"
7578,USA,North Dakota,Jamestown,58401,ND,c38093
7587,USA,New Jersey,Metuchen,08840,NJ,c34023
7596,USA,Minnesota,Rushford,55971,MN,"c27045,c27055,c27169"
7597,USA,Michigan,Fraser,48026,MI,c26099
7598,USA,Michigan,Wixom,48393,MI,c26125
7599,USA,Pennsylvania,Philadelphia,19141,PA,c42101
7602,USA,Michigan,Scottville,49454,MI,c26105
7607,USA,California,Palmdale,93551,CA,c06037
7608,USA,Illinois,Chicago,60610,IL,c17031
7616,USA,Texas,Sweeny,77480,TX,"c48039,c48321"
7617,USA,Indiana,Carmel,46032,IN,"c18011,c18057"
7619,USA,Wisconsin,Manitowoc,54220,WI,c55071
7620,USA,Arizona,Anthem,85086,AZ,c04013
7621,USA,Texas,Spring Branch,78070,TX,"c48031,c48091,c48259"
7627,USA,Washington,Monroe,98272,WA,c53061
7634,USA,Utah,Sandy,84094,UT,c49035
7638,USA,Michigan,Ironwood,49938,MI,c26053
7646,USA,Iowa,Cresco,52136,IA,"c19089,c19191"
7648,USA,Louisiana,New Orleans,70125,LA,c22071
7649,USA,New Mexico,Santa Fe,87505,NM,c35049
7651,USA,New York,Bethlehem,12159,NY,c36001
7652,USA,Florida,Miami Beach,33139,FL,c12086
7654,USA,Nevada,Henderson,89052,NV,c32003
7655,USA,Arkansas,Hamburg,71646,AR,"c05003,c05043"
7656,USA,Michigan,Michigan Center,49254,MI,c26075
7657,USA,Indiana,Evansville,47711,IN,c18163
7658,USA,Michigan,Kalamazoo,49009,MI,"c26077,c26159"
7660,USA,Michigan,Ann Arbor,48105,MI,c26161
7661,USA,Louisiana,New Orleans,70115,LA,"c22051,c22071"
7662,USA,Missouri,Lebanon,65536,MO,"c29029,c29059,c29105"
7663,USA,California,Fresno,93723,CA,c06019
7665,USA,Michigan,Grand Ledge,48837,MI,"c26037,c26045,c26067"
7667,USA,California,Napa,94559,CA,c06055
7668,USA,New York,New York,10028,NY,c36061
7670,USA,Pennsylvania,Claysville,15323,PA,c42125
7671,USA,North Carolina,Creedmoor,27522,NC,"c37077,c37183"
7674,USA,New Hampshire,Rochester,03867,NH,c33017
7675,USA,North Carolina,Gatesville,27938,NC,c37073
7676,USA,Georgia,Thomson,30824,GA,"c13073,c13189,c13301"
7677,USA,Minnesota,Swanville,56382,MN,"c27097,c27153"
7686,USA,California,Lafayette,94549,CA,c06013
7689,USA,Michigan,Muskegon,49441,MI,c26121
7691,USA,Texas,Tomball,77375,TX,c48201
7692,USA,Michigan,Southfield,48075,MI,"c26125,c26163"
7693,USA,Kentucky,Morehead,40351,KY,"c21011,c21043,c21063,c21069,c21205"
7694,USA,Connecticut,West Hartford,06117,CT,c09003
7695,USA,Indiana,Highland,46322,IN,c18089
7696,USA,Washington,Grandview,98930,WA,"c53005,c53077"
7702,USA,Arkansas,Clarendon,72029,AR,c05095
7703,USA,Arizona,Cave Creek,85331,AZ,c04013
7704,USA,Texas,Dallas,75233,TX,c48113
7705,USA,Texas,Sugar Land,77478,TX,c48157
7708,USA,Texas,Terrell,75160,TX,"c48231,c48257,c48397"
7713,USA,Michigan,Felch,49831,MI,c26043
7714,USA,District of Columbia,Washington,20009,DC,c11001
7715,USA,North Carolina,Elizabeth City,27909,NC,"c37029,c37139"
7716,USA,Michigan,Detroit,48235,MI,c26163
7718,USA,New York,Ulster Park,12487,NY,c36111
7724,USA,Hawaii,Hoolehua,96729,HI,c15009
7728,USA,Florida,Windermere,34786,FL,c12095
7730,USA,New York,Thiells,10984,NY,c36087
7737,USA,Colorado,Denver,80249,CO,"c08001,c08031"
7739,USA,North Carolina,Tarboro,27886,NC,"c37065,c37083,c37147"
7744,USA,Oklahoma,Collinsville,74021,OK,"c40131,c40143,c40147"
7746,USA,Missouri,Saint Louis,63107,MO,c29510
7747,USA,Missouri,Saint Louis,63125,MO,"c29189,c29510"
7749,USA,Texas,Dallas,75212,TX,c48113
7750,USA,Texas,Alpine,79830,TX,c48043
7751,USA,Michigan,West Branch,48661,MI,c26129
7754,USA,Florida,Saint Augustine,32092,FL,c12109
7755,USA,Arizona,Casa Grande,85122,AZ,c04021
7759,USA,New York,Irvington,10533,NY,c36119
7760,USA,Connecticut,Pomfret,06258,CT,c09015
7762,USA,Michigan,Warren,48088,MI,c26099
7763,USA,North Carolina,Carrboro,27510,NC,c37135
7766,USA,Arkansas,Heber Springs,72543,AR,c05023
7767,USA,Arkansas,Little Rock,72223,AR,c05119
7768,USA,Michigan,Iron River,49935,MI,c26071
7769,USA,Michigan,Royal Oak,48073,MI,c26125
7770,USA,Maryland,Bel Air,21014,MD,c24025
7772,USA,Michigan,Montrose,48457,MI,"c26049,c26145"
7773,USA,Missouri,Park Hills,63601,MO,c29187
7774,USA,Florida,Jacksonville,32208,FL,c12031
7776,USA,Washington,Okanogan,98840,WA,c53047
7777,USA,California,Greenfield,93927,CA,c06053
7778,USA,California,Bakersfield,93312,CA,c06029
7782,USA,Michigan,Rock,49880,MI,"c26041,c26103"
7783,USA,Michigan,Orchard Lake,48324,MI,c26125
7784,USA,Michigan,Vassar,48768,MI,"c26145,c26157"
7785,USA,Iowa,Shenandoah,51601,IA,"c19071,c19145"
7788,USA,Michigan,Inkster,48141,MI,c26163
7789,USA,Michigan,Detroit,48211,MI,c26163
7790,USA,Michigan,Harbor Springs,49740,MI,c26047
7791,USA,Michigan,Clinton Township,48089,MI,c26099
7794,USA,Michigan,Marion,49665,MI,"c26035,c26113,c26133"
7795,USA,Massachusetts,Winthrop,02152,MA,c25025
7797,USA,Minnesota,Cloquet,55720,MN,"c27017,c27137"
7798,USA,Arkansas,Helena,72342,AR,c05107
7802,USA,Nevada,Dayton,89403,NV,"c32019,c32029"
7803,USA,Washington,Omak,98841,WA,c53047
7804,USA,Arkansas,Cabot,72023,AR,"c05045,c05085,c05119"
7807,USA,Michigan,Garden City,48135,MI,c26163
7808,USA,Michigan,Kalkaska,49646,MI,c26079
7809,USA,Michigan,Bangor,49013,MI,c26159
7810,USA,Michigan,Muskegon,49442,MI,c26121
7811,USA,Michigan,Battle Creek,49017,MI,"c26015,c26025,c26077"
7812,USA,Michigan,Ionia,48846,MI,c26067
7813,USA,Michigan,New Haven,48048,MI,c26099
7814,USA,Michigan,Three Oaks,49128,MI,c26021
7815,USA,North Carolina,Spencer,28159,NC,c37159
7816,USA,Michigan,Ishpeming,49849,MI,c26103
7817,USA,Michigan,Lansing,48912,MI,c26065
7818,USA,Michigan,Williamston,48895,MI,c26065
7820,USA,Michigan,Detroit,48238,MI,c26163
7822,USA,Massachusetts,South Hamilton,01982,MA,c25009
7823,USA,Michigan,Rogers City,49779,MI,c26141
7824,USA,Georgia,Savannah,31408,GA,c13051
7826,USA,Michigan,Marquette,49855,MI,c26103
7827,USA,Michigan,Crystal Falls,49920,MI,"c26043,c26071"
7833,USA,Florida,West Palm Beach,33405,FL,c12099
7834,USA,Louisiana,Monroe,71201,LA,c22073
7836,USA,Mississippi,Natchez,39120,MS,"c28001,c28063"
7837,USA,Texas,San Antonio,78213,TX,c48029
7842,USA,Arkansas,Lake Village,71653,AR,c05017
7846,USA,Arkansas,Barton,72312,AR,c05107
7847,USA,California,San Francisco,94116,CA,c06075
7848,USA,Illinois,Pontiac,61764,IL,c17105
7849,USA,Minnesota,Saint Paul,55108,MN,c27123
7850,USA,Minnesota,Coon Rapids,55443,MN,c27053
7853,USA,New Jersey,Elizabeth,07202,NJ,c34039
7854,USA,Michigan,Mount Clemens,48043,MI,c26099
7855,USA,Michigan,Mesick,49668,MI,"c26101,c26165"
7856,USA,Michigan,Detroit,48202,MI,c26163
7858,USA,Minnesota,Olivia,56277,MN,"c27067,c27129"
7859,USA,Michigan,Romulus,48174,MI,c26163
7861,USA,Michigan,Alba,49611,MI,c26009
7864,USA,Minnesota,Cook,55723,MN,"c27061,c27137"
7865,USA,Michigan,Detroit,48210,MI,c26163
7868,USA,Arkansas,Forrest City,72335,AR,"c05077,c05123"
7869,USA,Connecticut,New Haven,06511,CT,c09009
7871,USA,California,South Gate,90280,CA,c06037
7872,USA,Texas,Wimberley,78676,TX,"c48031,c48091,c48209"
7874,USA,Louisiana,Monroe,71202,LA,c22073
7875,USA,Minnesota,Saint Paul,55104,MN,c27123
7877,USA,New Jersey,Camden,08102,NJ,c34007
7878,USA,Arkansas,Pine Bluff,71603,AR,"c05025,c05053,c05069,c05079"
7879,USA,Maryland,Hanover,21076,MD,"c24003,c24027"
7880,USA,Nevada,Las Vegas,89101,NV,c32003
7883,USA,Georgia,Augusta,30906,GA,c13245
7885,USA,Ohio,Elyria,44035,OH,c39093
7886,USA,Maryland,Frederick,21701,MD,c24021
7887,USA,California,Camarillo,93012,CA,c06111
7890,USA,North Carolina,Raleigh,27614,NC,c37183
7891,USA,Colorado,Longmont,80501,CO,c08013
7893,USA,Minnesota,Maple Lake,55358,MN,c27171
7894,USA,Michigan,Flint,48504,MI,c26049
7895,USA,Idaho,Homedale,83628,ID,c16073
7896,USA,Arkansas,Osceola,72370,AR,c05093
7897,USA,Arizona,Winslow,86047,AZ,"c04005,c04017"
7898,USA,Hawaii,Honolulu,96818,HI,c15003
7899,USA,Louisiana,Gibsland,71028,LA,"c22013,c22027"
7900,USA,Wisconsin,Racine,53406,WI,c55101
7903,USA,New York,Rochester,14613,NY,c36055
7905,USA,Utah,Clearfield,84015,UT,c49011
7906,USA,Utah,Salt Lake City,84118,UT,c49035
7907,USA,New Hampshire,Whitefield,03598,NH,"c33007,c33009"
7908,USA,Arkansas,Marvell,72366,AR,"c05077,c05095,c05107"
7909,USA,Utah,Salt Lake City,84115,UT,c49035
7910,USA,Arkansas,Crossett,71635,AR,c05003
7911,USA,Michigan,Belding,48809,MI,"c26067,c26081,c26117"
7913,USA,New Hampshire,Bristol,03222,NH,c33009
7914,USA,Louisiana,Monroe,71201,LA,c22073
7915,USA,Wisconsin,Ripon,54971,WI,"c55039,c55047,c55139"
8044,USA,Louisiana,Denham Springs,70726,LA,c22063
8048,USA,California,Palo Alto,94303,CA,"c06081,c06085"
8055,USA,Texas,Frisco,75035,TX,"c48085,c48121"
8090,USA,North Carolina,Roxboro,27573,NC,c37145
